"test_code","test_name","category","active_rate_npr","active_rate_paisa","rate_status","rate_source","effective_from","needs_admin_price"
"IMM-0042","Kappa/Lambda Ratio","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0043","tTG IgA","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0044","tTG IgG","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0045","Deamidated Gliadin Peptide IgA","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0046","Deamidated Gliadin Peptide IgG","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0047","Endomysial Antibody IgA","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0048","Intrinsic Factor Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0049","Parietal Cell Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0050","Anti-Smooth Muscle Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0051","Anti-Mitochondrial Antibody M2","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0052","Liver Kidney Microsomal Antibody (LKM-1)","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0053","Soluble Liver Antigen Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0054","Anti-Phosphatidylserine Antibody IgG","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0055","Anti-Phosphatidylserine Antibody IgM","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0056","Anti-Histone Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0057","Anti-Nucleosome Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0058","Anti-RNA Polymerase III","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0059","Anti-PM/Scl Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0060","Anti-Mi-2 Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0061","Anti-SRP Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0062","Anti-AChR Binding Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0063","Anti-MuSK Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0064","Aquaporin-4 Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0065","MOG Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0066","Anti-GAD65 Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0067","IA-2 Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0068","ZnT8 Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0069","Islet Cell Antibody","Autoimmune / Immunoglobulins","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0070","Anti-PLA2R Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0071","Anti-THSD7A Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0072","Anti-BP180 Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0073","Anti-BP230 Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0074","Desmoglein 1 Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0075","Desmoglein 3 Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0076","Anti-TTG IgA with Total IgA Reflex","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0077","Anti-Saccharomyces cerevisiae IgA","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0078","Anti-Saccharomyces cerevisiae IgG","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0079","Anti-CCP3","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0080","Anti-CarP Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0081","Anti-DFS70 Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0082","Anti-C1q Antibody","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0083","C1 Esterase Inhibitor Level","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0084","C1 Esterase Inhibitor Function","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0085","C2 Complement","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0086","C5 Complement","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0087","Properdin","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0088","Mannose Binding Lectin","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0089","Neutrophil Oxidative Burst Test","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0090","Lymphocyte Subset Panel","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0091","NK Cell Function","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0092","Serum Immunoglobulin Electrophoresis","Special Immunology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-0093","Interleukin-6 (IL-6)","Serology & Immunology","3000.00","300000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"IMM-INFLAMMATION","Sepsis & Inflammatory Markers Panel","Special Chemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"IMM-VITAMINS","Vitamins Suite (Vit D & B12)","Special Chemistry","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0001","Gram Stain","Microscopy / Stains","200.00","20000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538691+00:00","FALSE"
"MIC-0002","AFB Smear by Ziehl-Neelsen","Microscopy / Stains","200.00","20000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538707+00:00","FALSE"
"MIC-0003","AFB Smear by Fluorescent Stain","Microscopy / Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0004","KOH Mount","Microscopy / Stains","400.00","40000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538763+00:00","FALSE"
"MIC-0005","India Ink Preparation","Microscopy / Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0006","Wet Mount","Microscopy / Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0007","Albert Stain","Microscopy / Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0008","Modified Acid Fast Stain","Microscopy / Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0009","Lactophenol Cotton Blue Mount","Microscopy / Stains","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0010","Blood Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0011","Urine Culture & Sensitivity","Bacteriology","500.00","50000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538653+00:00","FALSE"
"MIC-0012","Stool Culture & Sensitivity","Bacteriology","600.00","60000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538671+00:00","FALSE"
"MIC-0013","Sputum Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0014","Pus/Wound Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0015","Throat Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0016","Nasal Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0017","Ear Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0018","Eye/Conjunctival Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0019","CSF Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0020","Pleural Fluid Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0021","Ascitic Fluid Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0022","Pericardial Fluid Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0023","Synovial Fluid Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0024","High Vaginal Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0025","Endocervical Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0026","Urethral Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0027","Semen Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0028","Prostatic Secretion Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0029","Catheter Tip Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0030","Drain Fluid Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0031","Tissue Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0032","Bone Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0033","Bile Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0034","Bronchoalveolar Lavage Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0035","Tracheal Aspirate Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0036","Endotracheal Aspirate Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0037","Placental Tissue Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0038","Umbilical Swab Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0039","Breast Milk Culture & Sensitivity","Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0040","Sputum Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0041","BAL Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0042","Tissue Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0043","CSF Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0044","Urine Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0045","Pus Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0046","Lymph Node Aspirate Mycobacterial Culture","Mycobacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0047","Skin Scraping Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0048","Nail Clipping Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0049","Hair Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0050","Sputum Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0051","BAL Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0052","Tissue Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0053","Blood Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0054","Urine Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0055","CSF Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0056","Vaginal Swab Fungal Culture","Mycology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0057","Anaerobic Culture & Sensitivity","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0058","MRSA Screen Culture","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0059","VRE Screen Culture","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0060","ESBL Phenotypic Confirmation","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0061","Carbapenemase Phenotypic Confirmation","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0062","Colistin Susceptibility Test","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0063","MIC by Broth Microdilution","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0064","Automated Blood Culture","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0065","Fungal Blood Culture","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MIC-0066","Sterility Culture","Special Bacteriology","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0001","SARS-CoV-2 RT-PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0002","Influenza A PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0003","Influenza B PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0004","RSV PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0005","HBV DNA Quantitative","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0006","HCV RNA Quantitative","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0007","HIV-1 RNA Viral Load","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0008","CMV DNA Quantitative","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0009","EBV DNA Quantitative","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0010","BK Virus DNA Quantitative","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0011","JC Virus DNA PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0012","HSV-1/2 DNA PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0013","VZV DNA PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0014","HPV DNA (High Risk PCR)","Infectious Molecular","4500.00","450000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T13:48:47.452993+00:00","FALSE"
"MOL-0015","HPV Genotyping","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0016","Chlamydia trachomatis NAAT","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0017","Neisseria gonorrhoeae NAAT","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0018","Trichomonas vaginalis NAAT","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0019","Mycoplasma genitalium NAAT","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0020","TB MTB/RIF Molecular Test","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0021","MTB PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0022","TB Drug Resistance Molecular Panel","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0023","Malaria PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0024","Dengue RT-PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0025","Chikungunya RT-PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0026","Scrub Typhus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0027","Leptospira PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0028","BCR-ABL1 Quantitative PCR","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0029","JAK2 V617F Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0030","JAK2 Exon 12 Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0031","CALR Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0032","MPL Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0033","FLT3 ITD/TKD","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0034","NPM1 Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0035","PML-RARA Fusion","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0036","RUNX1-RUNX1T1 Fusion","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0037","CBFB-MYH11 Fusion","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0038","EGFR Mutation Panel","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0039","KRAS Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0040","NRAS Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0041","BRAF V600 Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0042","PIK3CA Mutation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0043","ALK Rearrangement","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0044","ROS1 Rearrangement","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0045","RET Rearrangement","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0046","NTRK Fusion","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0047","HER2 Amplification by ISH","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0048","MSI Testing","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0049","Tumor Mutational Burden","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0050","BRCA1/BRCA2 Germline","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0051","BRCA1/BRCA2 Somatic","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0052","MLH1 Promoter Methylation","Oncology Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0053","Norovirus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0054","Rotavirus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0055","Adenovirus PCR - Stool","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0056","Enteric Bacterial PCR Panel","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0057","GI Pathogen Multiplex PCR Panel","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0058","Meningitis/Encephalitis Multiplex PCR Panel","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0059","Respiratory Pathogen Multiplex PCR Panel","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0060","Pneumocystis jirovecii PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0061","Aspergillus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0062","Candida Species PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0063","Cryptococcus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0064","Toxoplasma gondii PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0065","Parvovirus B19 PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0066","HHV-6 DNA PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0067","HHV-8 DNA PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0068","Enterovirus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0069","Parechovirus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0070","West Nile Virus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0071","Japanese Encephalitis Virus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0072","Zika Virus RT-PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0073","Mpox (Monkeypox) PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0074","Bordetella pertussis PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0075","Legionella pneumophila PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0076","Streptococcus pneumoniae PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0077","Haemophilus influenzae PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0078","Mycoplasma pneumoniae PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0079","Chlamydophila pneumoniae PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0080","MRSA PCR Screen","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0081","Clostridioides difficile Toxin Gene PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0082","Group B Streptococcus PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"MOL-0083","Candida auris PCR","Infectious Molecular","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PCT_SEPSIS","Procalcitonin (PCT)","Special Chemistry","2500.00","250000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-16T07:36:39.564555+00:00","FALSE"
"POC-0001","Arterial Blood Gas (ABG)","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0002","Venous Blood Gas (VBG)","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0003","pH, Blood Gas","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0004","pCO2, Blood Gas","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0005","pO2, Blood Gas","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0006","HCO3-, Blood Gas","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0007","Base Excess","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0008","Oxygen Saturation, Blood Gas","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0009","Lactate, Blood Gas","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0010","Carboxyhemoglobin","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0011","Methemoglobin","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"POC-0012","Oxyhemoglobin","Blood Gas","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PRO-0001","Liver Function Test (LFT)","Clinical Profiles","800.00","80000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-17T02:24:52.226547+00:00","FALSE"
"PRO-0002","Renal Function Test (RFT/KFT)","Clinical Profiles","1000.00","100000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.538326+00:00","FALSE"
"PRO-0003","Lipid Profile","Clinical Profiles","700.00","70000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-17T02:24:52.226606+00:00","FALSE"
"PRO-0004","Thyroid Profile (FT3, FT4, TSH)","Clinical Profiles","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PRO-0005","Iron Profile","Clinical Profiles","2500.00","250000","ACTIVE","CATALOGUE_RATE_VERSIONS","2026-09-18T12:20:51.539189+00:00","FALSE"
"PRO-0006","Diabetes Profile","Clinical Profiles","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PRO-0007","Cardiac Marker Panel","Clinical Profiles","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PRO-0008","Electrolyte Panel","Clinical Profiles","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PRO-0009","Bone Mineral Profile","Clinical Profiles","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
"PRO-0010","Fertility Female Profile","Clinical Profiles","0.00","0","RATE_PENDING","NONE","N/A","TRUE"
